2025-07-18 07:21:18,566 | FPS: 864.4 | Frame Time: 1.157ms | Memory: 56.1MB
2025-07-18 07:21:19,567 | FPS: 868.4 | Frame Time: 1.152ms | Memory: 56.1MB
2025-07-18 07:21:20,567 | FPS: 863.7 | Frame Time: 1.158ms | Memory: 56.1MB
2025-07-18 07:21:21,568 | FPS: 908.3 | Frame Time: 1.101ms | Memory: 56.1MB
2025-07-18 07:21:22,569 | FPS: 801.4 | Frame Time: 1.248ms | Memory: 56.1MB
2025-07-18 07:21:23,570 | FPS: 825.0 | Frame Time: 1.212ms | Memory: 56.1MB
2025-07-18 07:21:24,570 | FPS: 831.9 | Frame Time: 1.202ms | Memory: 56.1MB
2025-07-18 07:21:25,570 | FPS: 900.6 | Frame Time: 1.110ms | Memory: 56.1MB
2025-07-18 07:21:26,571 | FPS: 832.7 | Frame Time: 1.201ms | Memory: 56.1MB
2025-07-18 07:21:27,572 | FPS: 899.7 | Frame Time: 1.112ms | Memory: 56.1MB
2025-07-18 07:21:28,572 | FPS: 901.4 | Frame Time: 1.109ms | Memory: 56.1MB
2025-07-18 07:21:29,573 | FPS: 830.7 | Frame Time: 1.204ms | Memory: 56.1MB
2025-07-18 07:21:30,574 | FPS: 898.5 | Frame Time: 1.113ms | Memory: 56.1MB
2025-07-18 07:21:31,575 | FPS: 862.8 | Frame Time: 1.159ms | Memory: 56.1MB
2025-07-18 07:21:32,575 | FPS: 831.5 | Frame Time: 1.203ms | Memory: 56.1MB
2025-07-18 07:21:33,576 | FPS: 830.2 | Frame Time: 1.204ms | Memory: 56.1MB
2025-07-18 07:21:34,577 | FPS: 895.3 | Frame Time: 1.117ms | Memory: 56.1MB
2025-07-18 07:21:35,578 | FPS: 838.4 | Frame Time: 1.193ms | Memory: 56.1MB
2025-07-18 07:21:36,581 | FPS: 848.9 | Frame Time: 1.178ms | Memory: 56.1MB
2025-07-18 07:21:37,582 | FPS: 866.8 | Frame Time: 1.154ms | Memory: 56.1MB
2025-07-18 07:21:38,582 | FPS: 869.6 | Frame Time: 1.150ms | Memory: 56.1MB
2025-07-18 07:21:39,583 | FPS: 864.8 | Frame Time: 1.156ms | Memory: 56.1MB
2025-07-18 07:21:40,584 | FPS: 903.0 | Frame Time: 1.107ms | Memory: 56.1MB
2025-07-18 07:21:41,584 | FPS: 858.1 | Frame Time: 1.165ms | Memory: 56.1MB
2025-07-18 07:21:42,584 | FPS: 867.1 | Frame Time: 1.153ms | Memory: 56.1MB
2025-07-18 07:21:43,585 | FPS: 868.2 | Frame Time: 1.152ms | Memory: 56.1MB
2025-07-18 07:21:44,586 | FPS: 864.8 | Frame Time: 1.156ms | Memory: 56.1MB
2025-07-18 07:21:45,587 | FPS: 868.9 | Frame Time: 1.151ms | Memory: 56.1MB
2025-07-18 07:21:46,588 | FPS: 862.3 | Frame Time: 1.160ms | Memory: 56.1MB
2025-07-18 07:21:47,588 | FPS: 860.2 | Frame Time: 1.163ms | Memory: 56.1MB
2025-07-18 07:21:48,589 | FPS: 906.3 | Frame Time: 1.103ms | Memory: 56.1MB
2025-07-18 07:21:49,590 | FPS: 866.1 | Frame Time: 1.155ms | Memory: 56.1MB
2025-07-18 07:21:50,590 | FPS: 898.7 | Frame Time: 1.113ms | Memory: 56.1MB
2025-07-18 07:21:51,591 | FPS: 836.7 | Frame Time: 1.195ms | Memory: 56.1MB
2025-07-18 07:21:52,592 | FPS: 852.5 | Frame Time: 1.173ms | Memory: 56.1MB
2025-07-18 07:21:53,593 | FPS: 867.7 | Frame Time: 1.153ms | Memory: 56.1MB
2025-07-18 07:21:54,593 | FPS: 855.6 | Frame Time: 1.169ms | Memory: 56.1MB
2025-07-18 07:21:55,594 | FPS: 862.3 | Frame Time: 1.160ms | Memory: 56.1MB
2025-07-18 07:21:56,594 | FPS: 863.6 | Frame Time: 1.158ms | Memory: 56.1MB
2025-07-18 07:21:57,594 | FPS: 902.2 | Frame Time: 1.108ms | Memory: 56.1MB
